17.6453,17.8791,5.95968,5.25855,0,0,0,0,0,0,0.35057,21.969,400,19.0476,11.2182,11.5688,14.9576,6.54397,0,0,0,0,0,0,0,18.8119,4.9505,314.521,377.888,400,128.053,80.8581,74.2574,55.1155,16.8317,7.59076,5.61056,5.28053,3.30033,7.26073,0.990099,1.32013,0.990099,0,0,0,0,0,0,0,0,5.20231,150.289,217.919,74.5665,30.0578,30.0578,11.5607,10.4046,21.3873,17.341,34.104,43.9306,82.0809,91.3295,99.422,133.526,135.26,126.59,180.347,191.329,176.879,365.318,400,4.62428,0
314.334,152.068,224.589,226.72,72.1813,71.0482,13.779,15.6601,22.2323,72.9972,400,128.34,63.4108,14.051,30.6856,11.0822,40.3853,10.3343,0,0,0,0,0,0,0,400,83.1325,47.2126,36.5938,42.3525,54.5436,64.1617,45.8036,40.1266,17.3576,17.2963,15.3768,20.0327,15.0704,16.2548,16.5203,14.6212,9.49561,9.37308,4.92138,6.39167,0.102102,-1.90735e-06,5.61568,159.199,267.89,400,113.851,59.8961,43.0383,16.6163,9.80557,2.27025,3.13971,-7.62939e-06,5.07185,30.093,53.4235,41.9756,51.4914,26.905,27.6778,20.0459,35.7928,57.3361,113.126,72.8414,131.192,133.607,316.58,0
0.323311,0.129324,4.00905,12.9001,15.2603,12.2858,18.3317,20.9505,51.859,257.905,400,3.71807,0.323311,0.161655,0.0646621,0.129324,0.226317,0,0,0,0,0,0,0,0,3.3123,18.0599,41.7981,47.6341,62.0662,57.3344,61.1987,79.8896,111.199,121.372,159.464,178.864,267.981,400,257.886,41.7981,13.2492,2.52366,2.05047,1.02524,1.1041,0.394322,0,0.236593,1.73502,0,3.35821,13.4328,118.657,295.149,282.09,294.216,324.813,400,278.731,207.836,89.7388,58.3955,54.4776,63.806,75.7463,116.604,121.082,205.597,281.157,317.724,289.739,229.851,226.306,255.037,0
400,167.568,118.526,12.3398,7.65702,0.759374,1.26562,20.8195,3.16406,3.16406,32.0835,32.1468,4.74608,1.96171,1.20234,0.506249,49.6124,3.86015,0,0,0,0,0,0,0,400,7.97206,1.0902,1.56716,1.77157,1.49902,1.7375,2.55515,3.10025,3.16838,2.04412,2.55515,2.75956,3.16838,2.75956,2.89584,3.3728,2.01005,1.87378,1.6353,0.919854,1.02206,0.579167,0,7.42697,38.8043,45.7981,20.1542,5.56496,2.55687,1.12803,1.05283,0.752021,1.05283,0.0752021,0.150404,0,1.65445,1.27844,0.225606,0.150404,0.601617,1.05283,0.601617,0.0752021,1.12803,51.5134,252.98,400,172.739,0
35.1861,74.9154,22.9418,10.8587,7.86209,6.99211,4.86547,6.02546,15.9497,13.6942,400,140.293,19.0752,4.22104,3.89882,3.76994,8.21653,13.1142,0,0,0,0,0,0,0,24.295,4.04917,13.7865,19.3782,36.3461,53.6033,81.6582,120.511,254.519,337.238,400,294.24,193.3,122.15,61.5088,41.745,31.6221,17.7392,14.0757,8.19475,5.30248,4.53121,4.24199,0,114.437,169.684,400,123.228,91.1668,106.434,233.152,219.847,147.219,153.762,144.166,120.393,138.277,209.16,258.451,300.327,301.854,283.751,182.552,122.356,61.5049,33.3697,2.61723,3.8147e-06,1.52672,104.907,0
1.44805,53.8389,47.2105,400,0.0367111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441829,0.959399,37.4039,400,202.301,10.7175,9.71392,9.40464,11.2098,13.8924,15.5713,14.1133,13.5136,12.8572,10.3514,5.84476,3.98277,2.42375,1.761,0.889969,0.410269,0.164108,0.0883657,0,0,0,0,0.0150007,0.340017,3.11516,8.47042,13.1207,12.6006,12.4156,11.1906,10.8605,8.23541,6.32532,5.21026,5.19526,4.58523,5.15026,10.2855,400,96.5298,1.9101,0.245012,0.230011,0
34.7334,222.879,192.263,88.5604,93.3263,100.053,265.983,92.8135,120.338,400,184.149,6.86223,1.10097,1.02556,0.573109,0.3318,1.83998,0.241309,0,0,0,0,0,0,0,221.075,259.384,326.983,400,244.357,108.123,48.1574,32.1262,34.9627,30.8514,30.7876,29.943,34.7556,29.959,27.1065,19.8717,14.6289,7.6969,3.15525,1.49795,0.844588,0.350584,0.286841,0.0796781,0,0,0,0,0.745573,139.003,87.1738,39.1659,49.1496,81.2791,86.2185,66.2861,48.5671,45.5499,38.9096,30.918,20.1421,14.294,8.28285,7.05965,7.21109,9.13327,16.7754,62.6514,137.314,400,0
400,112.453,21.0236,5.03338,1.38111,0.337605,0.184148,0.122765,0.092074,0.0613826,0.153457,0.153457,0.153457,0.092074,0.092074,0.613826,12.031,243.996,0,0,0,0,0,0,0,0,36.5775,65.8824,107.807,160.214,206.845,290.695,371.337,383.102,345.882,297.112,276.364,289.626,239.144,223.529,223.743,308.021,339.893,400,357.647,248.342,102.46,51.5508,22.4599,20.7487,-2.38419e-07,99.5692,316.707,311.154,389.852,387.171,400,323.983,294.495,209.478,161.8,139.78,152.417,149.354,154.332,189.181,186.118,199.713,181.522,133.844,98.9947,87.8889,82.719,84.4423,186.501,0
59.2394,35.831,9.84507,2.61972,2.59155,0.732394,1.05634,2.73239,2.49296,5.30986,400,87.5775,55.3803,10.0282,8.69014,10.4225,16.4366,8.16901,0,0,0,0,0,0,0,153.677,185.431,190.735,212.984,260.444,217.531,162.838,176.89,273.05,319.408,255.898,274.703,400,310.315,106.01,12.4677,2.82418,1.30877,0.344412,0.206647,0,0.0688824,0,0,0,0,3.07432,99.9462,100.223,44.4547,31.9729,27.9148,27.3615,25.4246,19.8909,16.878,14.2956,16.3246,27.7919,32.8645,34.6169,30.8047,30.5895,23.4571,27.7304,54.4462,189.624,400,242.687,47.3753,0
24.0886,45.3742,16.8985,5.24017,4.22464,3.53407,4.67147,13.3239,400,34.2033,0.853052,0.365594,0.243729,0.243729,0.162486,0.284351,0.609323,0.731187,0,0,0,0,0,0,0,0,1.90896,10.4258,14.3906,27.3128,29.6623,34.0675,38.0323,55.2129,65.6388,112.335,233.48,400,335.536,234.802,119.383,68.7225,31.7181,15.4185,8.2232,7.63583,7.34214,2.49633,3.81792,71.8062,0,10.6226,20.2003,35.6987,39.1815,29.6038,34.4798,30.3004,34.4798,54.68,109.012,185.808,348.803,400,359.077,252.852,128.69,44.5799,12.1898,4.70178,9.22943,6.09491,7.48803,5.05007,46.8437,0
95.2106,223.313,400,124.603,57.6958,30.0037,16.6978,34.9545,25.3301,30.2525,98.2498,116.812,56.5904,19.4062,14.6192,12.5469,31.4524,5.4263,0,0,0,0,0,0,0,400,175.434,134.204,111.897,104.837,90.2641,74.1521,56.4679,49.8178,39.1531,31.715,30.6559,29.1083,20.1472,16.2433,11.9947,16.7236,8.83799,9.49478,6.76909,6.83477,5.64022,3.93256,0,154.884,353.275,221.931,177.017,79.9829,74.4664,67.8735,47.8014,13.5038,29.7474,27.6558,38.7132,35.7165,38.2851,13.5038,7.3757,0,15.5954,0.782822,5.03944,2.91113,24.9404,35.3128,78.8209,97.3151,400,0
0.602252,0.899014,1.22196,88.4699,85.2666,51.9246,36.6414,25.5652,400,246.059,0.401501,0.288034,0.288034,0.122196,0.0523697,0.0436414,0.0261849,0.0349132,0,0,0,0,0,0,0,0.172063,4.77084,106.945,81.5892,251.807,400,244.815,85.969,64.3986,61.3953,58.1886,98.7643,127.155,62.7718,14.5002,9.65118,2.29939,1.15752,0.875958,0.547474,0.344126,0.21899,0.187705,0,0.750821,0,7.68894,8.80613,11.8949,15.3998,13.034,7.73275,5.10405,6.30887,1.86199,2.23439,4.5345,3.72399,9.66046,14.0416,51.3691,157.152,305.827,170.252,235.969,400,257.24,248.499,190.055,148.85,0
400,30.6409,36.1016,25.9386,82.8214,25.1801,10.6181,13.5002,32.4611,4.09556,3.18544,6.52256,5.76413,6.82594,39.1354,10.4664,53.5457,32.3094,0,0,0,0,0,0,0,400,38.8687,19.5794,12.7629,15.3735,16.9688,16.8238,12.9079,17.984,13.0529,18.4191,16.3887,15.3735,14.5033,15.9536,28.4264,54.0972,21.0297,12.6178,8.55692,4.64104,1.59536,0.290065,0,3.33575,-1.19209e-07,14.7137,33.0679,10.6181,7.281,5.46075,9.55631,8.64619,11.2249,7.88775,10.6181,20.0228,25.4835,25.9386,30.0341,25.4835,26.2419,19.8711,18.6576,11.6799,14.1069,13.1968,11.9833,19.416,400,0
400,105.986,21.5907,3.9545,2.61346,1.54063,3.1031,7.21041,17.0187,43.0785,32.2784,12.7055,9.33112,7.04512,12.7835,19.6103,40.9359,23.2935,0,0,0,0,0,0,0,400,59.0425,66.7661,68.7535,83.8647,68.0872,42.8362,28.5536,26.4272,22.2612,24.6831,27.8757,36.7408,41.4688,51.9389,67.4614,94.0045,86.5764,59.2105,30.0659,12.8051,3.45912,0.927066,0,1.27472,26.0314,0,0.287226,1.54852,14.1927,41.1358,66.4304,88.8965,56.0591,36.6151,35.1415,38.5008,56.0278,68.7095,80.1673,99.7112,105.456,76.6457,53.7051,38.6194,43.5335,46.3621,37.9451,16.6654,400,0
39.3087,35.0393,25.3483,4.90354,4.30511,0.652019,1.80422,5.32333,4.68917,3.61736,10.9146,188.871,372.91,315.211,302.144,356.083,400,61.781,0,0,0,0,0,0,0,331.972,84.2841,60.6693,86.0309,167.203,233.725,307.56,400,367.16,227.48,175.752,91.6644,47.579,16.0162,6.71434,2.00884,0.895245,0.272941,0.0764234,0.0436705,0.0109176,0.0109176,0,0,0,0,0,0.021164,7.11111,39.9153,66.6455,123.333,148.974,196.444,202.148,222.032,168.021,142.106,104.772,84.4127,72.1905,74.127,81.3968,86.3598,63.1534,64.709,53.6825,49.6825,75.746,400,0
262.881,172.976,330.705,400,260.463,32.2818,20.9253,24.2902,27.4448,41.0095,100.736,38.6961,56.3617,45.3207,27.7603,70.347,113.985,55.836,0,0,0,0,0,0,0,400,343.701,240.439,116.993,90.7655,72.0906,85.5475,79.643,109.028,127.291,151.047,180.295,171.782,106.282,65.3622,38.8603,28.9736,19.9107,18.8122,16.7525,14.9674,8.78819,2.47168,0,12.7703,0,44.2033,132.018,210.557,249.63,270.153,250.617,188.456,171.09,163.197,144.253,126.295,113.666,126.492,177.8,239.369,400,302.121,156.487,98.668,50.9127,37.6912,34.3365,45.9793,128.86,0
70.4195,13.9357,148.225,43.4564,74.3875,157.691,143.636,129.724,132.353,400,23.999,18.5252,6.93199,6.71686,2.1035,3.72894,4.8524,0.884427,0,0,0,0,0,0,0,45.008,0,2.09943,7.64286,16.937,15.9698,18.1636,21.6784,29.2033,26.75,25.7829,29.5807,33.4493,33.5437,41.4696,50.2447,65.6956,56.9912,65.4125,71.357,73.7159,56.7081,45.692,105.538,400,183.01,37.181,17.854,7.54286,13.9937,14.2476,4.16508,9.53674e-07,15.9746,18.1079,27.7079,22.6286,22.8571,26.8952,33.8032,26.0317,27.8095,19.6317,26.3365,25.0667,30.8825,28.7746,31.6444,54.6286,400,0
167.546,143.491,198.737,163.31,40.8027,7.20922,7.11012,13.4522,38.2757,146.166,400,140.171,11.074,9.61229,27.7468,11.1978,80.218,106.503,0,0,0,0,0,0,0,400,112.182,84.5805,75.7747,78.5496,67.4868,71.5567,78.8086,111.627,96.1983,99.0473,89.5754,145.703,195.727,98.6403,103.302,120.581,130.164,47.8032,32.4484,25.1966,10.5818,6.03089,0,42.1793,0,2.1417,8.7636,24.9363,61.542,36.6636,23.2809,18.9396,17.0873,14.0658,13.047,11.4031,11.3915,9.13406,8.03427,6.69136,7.66381,6.73767,6.17041,5.83468,7.768,8.48576,16.3811,52.1417,400,0
123.82,154.157,127.865,400,338.202,64.0449,17.5281,3.37079,1.57303,0,0.449438,0.898876,0.674157,0.674157,1.34831,2.24719,12.3596,9.21348,0,0,0,0,0,0,0,0,23.5507,400,331.159,213.043,177.536,88.7681,69.9275,64.4928,47.1015,33.6957,30.4348,25.7246,24.6377,23.5507,17.7536,22.1014,22.8261,17.3913,20.6522,16.6667,13.0435,11.9565,12.6812,238.768,124.567,213.149,148.789,44.9827,6.22838,11.0727,6.92042,8.3045,0,14.5329,46.3668,47.0588,35.2941,52.5952,69.8962,42.2145,74.0484,101.73,68.5121,94.8097,116.955,235.986,400,311.419,94.8097,0
119.551,27.3258,400,23.9101,10.0674,1.97753,2.51685,1.79775,27.5056,1.97753,6.29213,5.93258,2.51685,2.8764,37.0337,0.359551,2.51685,0,0,0,0,0,0,0,0,400,31.6981,15.0943,6.79245,2.26415,0,0.754717,2.01258,8.55346,7.2956,10.3145,10.8176,22.1384,28.9308,42.7673,42.5157,48.5535,48.5535,38.7421,34.717,42.0126,21.8868,12.5786,8.05031,18.6164,0,0,0,0.432666,2.37966,0.432666,1.08167,0.865333,3.02866,4.11033,11.033,10.6003,16.225,13.8453,20.3353,22.4986,24.8783,29.4213,35.4786,59.2753,58.8426,53.218,34.397,8.86966,400,0
70.0811,60.9608,188.305,400,265.6,142.544,28.1323,24.2981,65.7932,51.4321,98.8713,65.158,23.5494,10.2774,10.4815,10.8672,15.2005,5.08196,0,0,0,0,0,0,0,35.4695,22.3452,39.4652,58.3986,86.6451,89.7188,93.8374,90.6408,93.5915,83.5101,74.8425,70.4779,71.9533,53.7268,42.2007,35.4388,40.541,25.7569,21.085,15.5832,14.6611,11.3724,6.45459,0,400,400,164.906,97.2666,79.6316,73.6357,53.14,51.5725,47.3009,52.3954,42.1671,40.2077,37.1118,44.2441,34.251,31.0375,25.6687,29.274,16.3417,12.462,7.79857,9.36612,1.99863,0,6.38777,191.986,0
400,250.964,84.0173,1.53465,0.174834,0.0777038,0,0,0,0.0388519,0.0582779,0.155408,0.019426,0.0582779,0.019426,0.174834,30.965,73.741,0,0,0,0,0,0,0,0,0,0,0,0.12586,0.10788,0.233739,0.305659,0.539399,0.593338,0.881018,1.13274,1.67214,2.24749,2.73295,4.17135,7.174,9.58331,15.0852,24.201,45.1477,69.5465,88.1018,105.74,400,0,0.533333,3,7.93333,16.4667,25.3333,41.6667,56.4,93.7333,113.333,135.467,154.4,184.4,175.6,173.6,169.333,173.533,154.533,139.867,131.333,139.267,123.4,129.933,138.2,400,0
56.7817,400,291.948,41.4107,18.8093,8.79788,9.56895,10.4285,7.01555,3.7037,5.09417,1.46631,0.442422,0.252813,0.353938,0.480344,1.47895,1.73177,0,0,0,0,0,0,0,0,75.8808,142.857,131.01,123.655,121.177,256.911,255.439,306.853,342.547,352.304,310.414,400,320.635,366.705,357.414,232.598,143.399,103.91,87.5726,122.261,133.256,51.8002,15.331,55.6717,0,12.1116,130.805,175.936,165.673,139.984,116.207,102.693,94.1514,81.5936,79.0438,81.5936,98.9323,96.5737,102.821,114.677,188.876,213.418,215.904,280.733,374.502,380.175,400,337.849,349.833,0
23.325,20.6392,16.793,12.7569,27.9115,21.004,11.7948,7.00134,4.5545,6.52989,10.9031,6.47869,8.17463,9.04713,18.8964,29.2874,400,20.2382,0,0,0,0,0,0,0,155.283,139.976,127.93,336.394,256.782,400,225.111,154.822,42.0645,19.9205,16.2876,13.2889,12.2829,9.91222,8.72045,7.54789,6.32409,3.43436,2.74236,1.93503,1.54418,0.730441,0.422887,0,12.2381,0,8.30794,15.7011,6.46703,5.59764,2.51962,1.30975,0.760426,1.31883,1.65024,2.16551,2.2949,2.46968,2.42201,2.63993,3.23692,5.30028,5.10961,5.96764,8.42371,10.0626,13.3086,23.9409,65.3921,400,0
400,162.57,163.277,130.504,0,0,0,0,1.65046,0.471559,4.47981,0.943118,0,1.06101,0.23578,2.12202,13.6752,3.18302,0,0,0,0,0,0,0,400,2.65879,0,24.8154,58.6411,46.3811,38.257,36.7799,43.1315,27.6219,19.7932,16.1004,18.3161,16.1004,20.6795,11.0783,9.74889,23.7814,54.9483,25.2585,36.0414,19.9409,13.2939,6.20384,38.5524,0,6.23917,4.15945,8.4922,7.79896,14.9047,14.7314,30.6759,46.2738,39.8614,43.8475,72.9636,93.9341,38.9948,41.4211,65.5113,57.0191,56.3258,52.513,53.0329,35.5286,22.0104,23.2236,35.7019,400,0
2.12679,10.1431,400,137.914,17.8323,19.9591,43.0266,4.58078,0.490798,0,0,0.327198,0.163599,0.163599,0,0,0.163599,0.163599,0,0,0,0,0,0,0,0,1.93772,1.6609,9.9654,24.9135,84.1522,400,64.7751,37.9239,19.654,16.609,19.654,18.2699,22.1453,18.8235,27.6817,19.9308,20.2076,16.8858,19.1003,19.1003,22.4221,24.083,22.4221,131.765,0.529101,4.76837e-07,14.8148,6.87831,19.3122,17.1958,8.20106,12.4339,14.0212,22.2222,26.455,35.7143,27.7778,19.3122,17.4603,19.0476,18.5185,17.1958,34.6561,400,56.0847,15.3439,4.76191,0.264551,23.545,0
152.811,62.7114,12.0892,4.00264,2.96642,5.63824,1.16828,4.34805,4.33789,37.5476,400,125.128,75.2679,28.8312,44.6183,68.6036,131.427,12.8816,0,0,0,0,0,0,0,207.978,134.987,221.819,304.342,325.756,400,223.099,151.048,100.046,59.4633,45.4397,48.1556,46.9283,39.9295,31.0766,23.0593,31.1027,17.6536,19.4294,18.3848,8.25227,12.3523,19.6905,0,336.933,400,207.066,92.5306,67.4913,66.9992,57.3498,57.8692,63.719,86.2434,82.3891,75.1999,73.3684,67.628,54.2882,69.6781,114.891,160.678,150.591,124.759,80.8037,31.6545,0,1.12075,10.6882,363.644,0
4.76329,69.9943,31.1089,16.1432,18.7833,18.2412,35.451,179.061,400,0.607703,0.0100864,0.0151295,0.012608,0.00504318,0.0579966,0.0403455,0.226943,0.11095,0,0,0,0,0,0,0,0,1.86829,12.6281,29.6579,41.2736,58.4305,196.293,400,314.039,99.8753,45.9296,37.8353,30.6458,24.7524,20.0474,18.9812,20.0132,15.6604,14.4083,13.1025,16.1788,15.8413,18.2672,17.0787,30.8464,2.59156,0.429712,0.0398702,6.09571,23.3684,52.2034,68.9932,83.6477,105.785,55.4019,69.2723,184.595,400,185.658,15.6513,12.7496,12.754,9.80364,10.446,13.1882,31.3557,8.44805,2.76433,0.567043,-1.49012e-08,0
0,0.346021,0.346021,0,0.692042,2.76817,2.76817,10.3806,105.882,400,86.5052,0.346021,0,0,0,0,0.346021,0,0,0,0,0,0,0,0,0,46.0829,42.3963,57.1429,101.382,94.0092,90.3226,82.9493,86.6359,53.4562,73.7327,77.4194,112.442,176.959,329.954,324.424,322.581,400,189.862,121.659,130.876,46.0829,18.4332,3.68664,38.7097,0,16,16,10.1053,20.2105,31.1579,37.0526,33.6842,31.1579,24.4211,10.9474,22.7368,16.8421,18.5263,34.5263,33.6842,37.0526,15.1579,21.0526,19.3684,32,65.6842,165.895,400,330.105,0
143.986,128.605,41.9986,12.2189,126.426,107.176,38.2224,145.276,115.834,88.3567,400,54.064,14.982,9.05672,3.59199,7.27608,72.331,9.36373,0,0,0,0,0,0,0,400,64.6956,60.715,73.7005,93.4879,64.9275,64.5797,64.3865,76.6377,99.0918,106.551,101.024,103.42,46.6087,25.5459,6.68599,15.2657,5.21739,7.22705,5.1401,4.05797,2.04831,1.23671,0,230.261,400,251.848,129.198,61.8801,33.8503,20.3714,18.3037,24.7367,30.0211,16.5805,14.0915,12.445,14.7425,9.84109,10.1091,27.1491,57.7063,104.997,130.385,66.4369,78.116,102.508,74.44,6.39479,4.76837e-07,0
81.8975,311.313,400,4.65349,1.33387,0.581687,0.832414,1.16337,4.15204,2.70785,23.7489,64.828,48.9219,20.4393,20.9407,23.4981,39.1435,20.9508,0,0,0,0,0,0,0,86.2295,117.705,169.481,176.53,152.842,145.546,176.311,274.098,400,350.656,198.607,189.945,178.06,97.5956,50.4098,29.5628,17.8689,13.9891,15.0273,14.5355,20.6557,6.63934,1.31148,0,0.273224,0,9.48617,58.6982,45.0693,65.4625,165.688,400,289.928,249.062,174.513,149.057,114.154,85.8158,50.793,33.802,25.4365,20.7535,17.0111,13.1886,11.5275,12.288,9.6863,11.3274,14.9897,109.651,0
165.589,110.828,105.07,15.3683,9.50362,1.09521,3.46229,30.1713,40.5229,160.82,400,70.9415,31.1252,7.59583,7.80781,3.78025,23.1408,16.0749,0,0,0,0,0,0,0,400,329.198,217.437,133.645,92.3737,48.7225,29.1008,24.2637,20.2848,12.3269,8.62103,4.83714,3.04272,1.56037,0.507119,0.663156,0.741174,0.390092,0.273064,0.156037,0.0390092,0,0,0,0,0,0,0.432316,16.8603,45.0689,50.7971,61.7131,100.946,134.991,179.303,173.034,250.851,295.272,314.077,310.835,323.804,352.553,167.306,138.989,118.238,104.512,58.1464,48.0951,34.0449,400,0
93.3404,400,100.465,3.44609,1.81818,0.2537,0.486258,1.47992,3.9112,80.1903,72.241,160.55,39.5349,18.6469,22.5793,30.4017,48.6469,25.9408,0,0,0,0,0,0,0,400,74.7189,27.9634,26.5821,37.8413,34.1311,33.9383,25.5541,19.258,15.4835,12.4799,12.3675,14.6964,13.4757,11.0665,9.58882,8.97848,6.1195,4.65789,3.83874,2.69836,1.22069,0.931577,0.128493,0,0,0,0,0,0,0,0.0123606,0.0988845,0.469701,1.00121,2.33615,2.59572,3.74525,3.69581,5.29032,6.56346,11.2481,15.3271,22.0883,30.5553,34.2758,34.0039,33.3982,38.7133,400,0
